GRT_LABELLED_CLASSIFICATION_DATA_FILE_V1.0
DatasetName: NOT_SET
InfoText: 
NumDimensions: 18
TotalNumExamples: 1506
NumberOfClasses: 3
ClassIDsAndCounters: 
1	345	INITIALE
2	640	SIGN_HAND
3	521	START
UseExternalRanges: 0
Data:
1	-173.316	-315.617	-94.9907	-216.534	-48.1609	19.4545	-161.822	186.183	42.4955	157.343	193.726	7.20093	219.71	-49.2872	-7.60376	228.411	-352.657	-79.4592
1	-214.307	-322.445	-74.8666	-216.774	-48.1609	22.017	-162.105	185.794	43.7184	156.466	193.976	8.49548	217.919	-49.3566	-7.54382	226.931	-355.936	-81.0205
1	-211.123	-322.253	-77.8629	-216.76	-47.9222	22.1265	-161.732	186.057	43.4935	156.346	194.608	7.41821	217.524	-49.9924	-8.16577	249.603	-357.357	-72.3007
1	-206.678	-326.841	-82.2729	-216.262	-47.4414	21.6827	-161.686	186.784	42.6652	156.59	195.541	6.88464	218.679	-50.5874	-9.25623	233.829	-355.676	-80.9836
1	-207.779	-332.703	-83.8062	-216.596	-47.8416	20.9897	-162.509	187.117	41.9304	156.387	195.867	8.20825	218.813	-50.7254	-9.07117	227.259	-353.997	-83.3173
1	-207.525	-336.007	-84.8861	-216.096	-46.9132	19.8662	-163.226	188.126	41.141	155.906	197.063	8.7113	219.228	-50.1641	-9.55359	233.193	-355.447	-83.5851
1	-213.82	-355.758	-84.7498	-215.646	-46.6763	18.5315	-163.273	188.428	40.6862	155.229	197.408	9.04749	219.57	-49.771	-9.86304	230.58	-353.415	-84.3572
1	-212.376	-357.381	-88.4863	-214.3	-47.1413	17.1096	-161.93	189.205	40.2112	156.026	197.212	9.44775	220.441	-49.8559	-10.0323	247.158	-372.571	-83.925
1	-235.955	-338.903	-68.2078	-214.964	-46.8905	16.1731	-161.001	189.986	39.8136	156.135	196.998	9.61853	220.788	-50.122	-10.0991	231.268	-357.166	-85.2162
1	-238.078	-331.631	-66.2715	-215.285	-48.775	15.2209	-160.664	187.586	37.8849	157.117	192.363	23.0574	221.987	-54.7566	2.85779	231.494	-360.677	-72.0524
1	-220.679	-331.644	-71.9442	-215.104	-49.0039	18.6781	-160.498	187.702	39.7512	156.306	193.907	17.0795	222.392	-52.0733	-2.5719	227.187	-356.486	-78.0992
1	-176.652	-300.601	-90.0804	-214.729	-49.1923	22.3672	-160.868	188.154	41.2079	154.919	195.956	14.9222	222.011	-49.2234	-5.21558	242.612	-366.96	-79.6107
1	-209.618	-347.988	-80.2922	-213.945	-52.862	23.334	-161.796	188.125	41.3843	153.862	196.983	13.6101	222.018	-48.5056	-6.14478	244.387	-363.031	-77.3203
1	-209.668	-359.299	-82.3687	-214.097	-54.1714	25.6681	-162.004	187.664	41.0991	153.628	197.43	12.8156	222.216	-47.7489	-8.11926	241.319	-363.068	-78.458
1	-218.137	-350.393	-71.5234	-215.471	-56.4427	29.7867	-163.799	186.41	45.3041	151.419	199.735	13.1246	221.085	-44.8843	-7.25244	239.028	-328.515	-69.1831
1	-221.128	-361.014	-75.627	-214.498	-56.8601	27.1689	-163.288	186.839	44.0945	152.706	199.296	10.7399	228.536	-42.7693	-2.03662	240.82	-339.501	-74.1697
1	-219.529	-346.454	-72.3293	-215.192	-57.0571	27.8804	-163.179	186.581	46.6938	152.943	199.248	10.5068	226.234	-43.5483	-4.1792	238.284	-343.448	-76.2683
1	-217.936	-361.829	-73.599	-215.247	-61.3358	30.8975	-164.289	184.193	49.3971	151.797	199.499	9.19617	223.406	-43.9341	-5.69373	236.594	-335.85	-75.1519
1	-222.702	-358.133	-69.8801	-212.41	-65.8573	35.5366	-164.389	183.184	51.4473	152.474	199.592	8.71692	223.119	-44.4498	-5.79382	237.5	-339.806	-73.3558
1	-221.532	-356.048	-72.8534	-210.498	-64.2663	35.4442	-162.304	184.228	49.8547	155.263	195.187	16.6204	225.503	-50.1003	1.15283	238.206	-353.475	-66.2054
1	-234.254	-349.445	-60.8473	-210.171	-61.5335	35.5297	-161.174	183.141	49.7983	155.921	192.813	18.9393	225.341	-53.2722	2.42004	236.781	-363.603	-65.0554
1	-241.084	-351.664	-60.3583	-211.619	-60.7258	34.9572	-161.987	183.461	49.0511	154.596	194.251	15.5801	223.358	-52.4281	-1.67505	235.344	-357.448	-68.0857
1	-241.039	-349.647	-60.2949	-212.896	-60.3558	35.7638	-162.769	183.39	49.9852	153.445	195.668	12.8116	220.278	-51.1032	-3.57349	239.249	-348.557	-66.2454
1	-235.359	-354.403	-62.9238	-212.219	-61.349	37.129	-161.658	182.916	51.67	154.347	195.403	11.5841	220.614	-50.6517	-4.87122	243.799	-343.787	-67.6832
1	-253.61	-365.611	-46.3306	-209.695	-61.3394	45.0148	-158.412	183.786	59.5548	155.714	194.082	11.0493	219.899	-50.1519	-5.00586	246.289	-343.905	-67.8265
1	-258.592	-360.755	-40.7559	-208.453	-59.1321	49.9386	-157.123	184.998	63.082	156.663	193.823	11.3322	220.399	-49.6732	-4.49329	249.884	-341.354	-72.3148
1	-264.234	-354.804	-31.3912	-207.448	-57.2684	51.8196	-155.857	185.852	63.2974	157.756	192.965	12.705	220.472	-49.745	-1.88037	257.369	-348.726	-74.2523
1	-268.428	-357.269	-38.7722	-210.692	-57.3476	46.5464	-158.381	185.507	58.5165	157.536	193.455	13.4208	219.798	-48.4989	0.918701	265.133	-337.91	-66.1368
1	-268.263	-367.133	-36.2975	-206.05	-56.3319	53.2183	-160.698	186.392	54.8558	159.369	194.627	13.3969	220.902	-47.0195	3.32202	274.245	-299.714	-50.2634
1	-271.783	-374.7	-39.7075	-206.05	-55.2811	53.9713	-162.787	187.903	49.839	158.258	196.819	12.8804	220.956	-44.3738	6.28931	268.093	-359.559	-82.1771
1	-272.148	-373.645	-41.0778	-206.674	-53.926	53.0573	-163.596	188.518	46.0229	158.083	197.127	11.9375	221.192	-43.7452	8.66907	270.572	-345.402	-73.6438
1	-261.596	-444.26	-92.0813	-207.182	-53.3914	50.2424	-161.458	188.217	48.894	158.281	196.458	10.6482	221.08	-43.9697	9.16199	272.259	-341.951	-67.537
1	-268.139	-376.022	-40.5669	-207.1	-51.1046	53.0162	-162.103	190.756	46.8312	158.739	197.472	11.0067	220.826	-42.5649	10.2826	270.07	-340.776	-64.0289
1	-264.152	-366.523	-40.4982	-207.237	-51.0126	51.1588	-160.906	190.776	47.7219	159.611	197.133	12.2495	219.753	-44.0764	11.95	267.405	-335.486	-60.9895
1	-254.75	-369.301	-43.1262	-208.468	-51.5384	47.7095	-159.902	191.153	49.8308	160.033	197.008	10.8553	219.348	-44.9042	10.611	260.623	-338.798	-58.9894
1	-252.75	-350.545	-35.2341	-207.704	-50.929	48.683	-159.531	191.036	51.2343	160.469	196.543	11.9136	219.99	-45.9742	10.7701	256.198	-346.853	-64.5894
1	-249.527	-342.764	-32.5009	-208.777	-48.6477	49.4263	-156.977	191.921	52.5913	160.095	195.702	12.5682	219.74	-46.5719	10.4249	254.175	-344.955	-61.0399
1	-241.727	-346.508	-32.516	-210.491	-47.4468	51.9358	-156.176	188.646	55.8066	158.577	192.818	13.0286	218.291	-49.0171	9.38892	252.359	-347.722	-63.9683
1	-249.302	-349.299	-43.6719	-213.295	-50.6888	38.1245	-159.872	184.673	49.0742	157.386	191.427	17.4012	216.972	-49.9329	11.4661	247.645	-348.472	-63.4852
1	-235.405	-350.473	-60.6135	-213.646	-50.6455	29.2467	-160.711	182.795	44.7987	157.103	188.842	17.585	217.494	-52.5546	9.58179	249.883	-346.762	-63.827
1	-235.095	-355.157	-62.9608	-213.977	-53.1169	28.3633	-160.924	181.189	43.9126	156.121	188.424	19.2542	218.142	-52.3246	11.8639	252.724	-333.274	-58.2305
1	-235.506	-356.163	-59.7512	-211.365	-52.7857	32.5958	-158.721	182.057	50.4838	158.158	188.204	20.2162	219.36	-51.4416	9.61694	255.078	-345.826	-68.2188
1	-237.078	-352.083	-53.9697	-209.28	-49.8617	40.3842	-158.636	184.85	52.0034	158.385	190.314	20.788	220.339	-49.5241	10.8062	253.965	-342.312	-62.0599
1	-249.127	-353.369	-48.9221	-207.761	-48.2658	43.2299	-158.093	186.574	51.7885	159.164	191.28	20.5485	221.774	-49.215	12.2975	255.376	-344.264	-64.3469
1	-249.954	-350.782	-45.2794	-205.074	-44.6424	48.1328	-157.418	192.381	49.9286	160.786	194.061	22.5208	223.473	-47.4255	15.5712	263.504	-354.695	-74.9854
1	-253.594	-343.814	-43.5646	-204.932	-44.7403	48.2761	-156.664	192.006	53.2527	160.375	194.809	20.6094	222.941	-47.0101	14.2344	258.821	-336.101	-64.9576
1	-250.623	-360.727	-55.0642	-205.62	-46.586	46.9486	-157.94	192.842	55.6099	159.131	197.308	21.7125	221.173	-44.7718	15.9706	202.218	-309.648	-44.0604
1	-229.348	-276.796	-22.2489	-206.708	-46.0908	49.5378	-159.193	191.503	52.976	157.791	197.492	19.7841	219.289	-44.7718	15.5237	278.064	-303.202	-56.3252
1	-248.376	-402.506	-82.8297	-207.353	-44.9241	53.4673	-159.553	190.684	50.7286	156.87	197.458	18.3041	218.334	-45.6539	17.1843	268.689	-333.341	-60.7216
1	-256.465	-354.691	-42.8138	-208.289	-44.6409	54.5089	-159.479	190.272	48.6864	156.385	196.953	17.0775	217.03	-44.539	15.9177	261.114	-333.861	-62.3505
1	-251.727	-346.639	-39.005	-207.969	-45.0029	52.2186	-158.643	188.85	50.1738	156.853	195.761	16.406	217.282	-44.8252	15.2512	251.43	-336.277	-61.4614
1	-250.365	-345.217	-41.4932	-209.414	-44.1222	49.4471	-159.173	189.504	47.9618	156.377	196.093	15.3704	216.794	-44.076	14.3873	245.137	-331.414	-58.1642
1	-247.296	-350.138	-43.9244	-210.679	-43.9942	49.2738	-160.855	188.315	44.6469	155.845	195.492	16.2698	216.501	-45.0628	14.933	248.992	-341.94	-62.2129
1	-235.982	-355.093	-53.8639	-212.374	-45.7586	41.8337	-161.852	186.278	38.8744	155.103	194.703	17.0162	217.22	-45.1962	16.5387	248.134	-331.002	-55.116
1	-240.937	-341.166	-47.3489	-213.604	-45.1166	43.3196	-162.628	185.271	41.0425	154.342	194.456	16.74	217.936	-44.9519	17.3354	246.472	-329.476	-56.9456
1	-240.341	-342.872	-44.0687	-212.86	-44.558	44.0331	-162.287	184.401	42.0247	154.387	194.637	16.1785	219.476	-45.5406	17.4048	246.795	-329.732	-58.2609
1	-241.436	-342.787	-46.175	-213.361	-43.8746	47.9116	-164.411	181.833	38.5411	153.514	193.686	16.543	219.409	-46.1511	17.9615	247.603	-330.725	-55.7816
1	-242.494	-342.918	-47.6738	-213.574	-42.6181	48.6147	-165.003	181.408	36.8871	152.721	193.617	17.1519	219.16	-46.8031	18.8748	245.59	-324.982	-56.5776
1	-245.338	-338.741	-48.9412	-213.419	-41.5713	48.8225	-165.574	181.576	37.02	152.149	194.104	17.5311	219.236	-46.3941	18.5444	249.442	-331.783	-56.6542
1	-245.06	-338.147	-51.2539	-213.702	-42.1979	47.2179	-165.361	182.553	35.7903	152.266	195.544	16.5721	220.282	-44.2708	17.5039	251.668	-330.442	-55.323
1	-243.814	-347.08	-54.4254	-212.486	-43.8533	49.1809	-164.891	182.978	34.3135	152.132	196.008	16.2155	220.462	-43.305	16.7355	246.304	-330.726	-62.4404
1	-240.986	-336.907	-62.8734	-209.33	-44.9535	48.5262	-165.541	185.448	26.6483	152.279	197.077	17.0806	222.111	-42.9738	18.4047	247.879	-334.877	-61.0885
1	-235.102	-337.435	-64.8612	-209.98	-44.8508	45.9796	-166.406	186.013	26.8748	151.607	198.327	17.6807	221.233	-42.8115	18.7721	249.289	-337.09	-62.0193
1	-237.021	-336.936	-57.6864	-209.689	-45.846	46.84	-165.401	185.45	31.8596	152.867	196.898	16.9808	221.673	-44.6461	18.8491	244.511	-336.309	-62.4503
1	-247.193	-353.385	-48.1606	-204.847	-50.5777	53.3141	-161.818	185.214	40.2456	155.756	193.582	15.4136	223.412	-48.2298	17.4932	256.954	-348.01	-62.3934
1	-244.913	-352.723	-43.4424	-204.816	-48.4431	56.2372	-159.78	185.386	45.6189	156.068	193.043	15.1288	222.686	-47.8923	17.8441	263.213	-343.757	-62.9468
1	-252.786	-350.644	-37.6021	-205.462	-47.5425	56.4576	-160.186	185.574	47.3851	155.119	193.749	13.7328	220.457	-47.6394	16.3689	249.146	-297.785	-35.8057
1	-255.28	-354.672	-37.9667	-205.924	-46.8858	58.4423	-160.724	185.418	49.3782	154.644	195.277	13.5709	217.535	-45.0955	15.9093	266.625	-347.262	-66.9648
1	-256.699	-360.638	-39.1378	-206.678	-46.5914	59.4639	-161.184	185.539	49.4349	154.711	196.039	13.3651	216.614	-43.7705	16.3866	263.562	-367.126	-75.9896
1	-258.274	-354.057	-34.6437	-206.601	-47.1751	60.6724	-161.25	186.93	47.5509	153.407	196.919	14.5441	214.752	-42.5308	18.2744	265.118	-362.223	-68.9974
1	-255.111	-350.405	-29.9459	-205.57	-47.5817	54.8375	-161.321	186.77	47.4633	154.641	197.455	13.2252	215.475	-42.2753	17.6406	265.865	-344.96	-61.7781
1	-252.967	-359.21	-34.3204	-206.397	-50.2364	54.5875	-162.347	186.778	47.9037	154.82	198.234	12.1047	214.382	-41.8906	16.3508	267.445	-337.528	-54.5172
1	-252.746	-357.98	-31.1833	-207.806	-48.9447	57.5122	-163.799	187.891	48.8706	154.19	199.893	13.3224	213.201	-40.314	16.552	261.983	-337.702	-49.8381
1	-249.966	-356.353	-29.3693	-207.95	-48.6646	58.5983	-163.785	187.233	50.0748	154.749	199.489	13.7585	213.381	-40.52	16.228	256.496	-341.553	-54.2498
1	-243.997	-358.038	-36.1707	-207.86	-47.4765	52.726	-164.083	187.636	46.5964	154.615	199.939	13.5715	213.678	-39.8593	15.272	256.113	-339.684	-51.8236
1	-241.801	-352.932	-39.0764	-207.608	-45.7172	52.1729	-164.084	188.62	46.9325	154.205	201.038	14.0769	213.566	-38.7258	15.2416	250.682	-342.531	-53.0702
1	-242.209	-336.19	-39.043	-204.08	-34.101	44.667	-163.251	190.773	40.95	156.152	199.621	15.1613	215.755	-41.1207	15.1357	245.73	-344.502	-53.0696
1	-242.425	-334.989	-46.2894	-204.128	-36.1866	35.5659	-163.483	193.05	33.9802	156.982	199.513	15.4535	218.329	-43.6012	14.1835	231.704	-344.792	-57.9417
1	-240.271	-340.833	-51.467	-204.41	-37.1003	33.7468	-163.414	193.737	32.9479	157.358	199.729	17.0607	218.892	-43.7492	16.0787	231.838	-343.321	-55.7194
1	-241.827	-336.72	-50.988	-205.464	-38.1493	32.9708	-163.001	194.81	31.9504	157.271	199.738	17.9124	218.947	-44.3909	17.8673	247.223	-355.14	-53.4568
1	-243.229	-334.046	-49.0634	-205.546	-37.9028	31.3848	-162.519	194.665	29.6823	158.117	199.151	16.9934	220.114	-45.1323	17.8542	230.747	-349.154	-58.0258
1	-220.262	-333.375	-73.7355	-224.425	-85.8275	58.8378	-176.96	175.151	52.7965	153.445	202.857	21.2162	219.032	-35.8044	19.0643	226.707	-277.099	-23.7642
1	-224.395	-381.186	-80.1108	-226.141	-82.5201	54.8341	-176.981	176.823	51.4425	153.668	203.169	19.4913	218.246	-36.3355	16.835	228.127	-314.058	-34.8507
1	-221.349	-380.01	-81.9738	-220.117	-81.4971	36.2737	-175.421	178.22	52.1904	155.043	202.427	19.1017	210.196	-51.6021	-8.24463	232.334	-318.797	-35.7803
1	-219.596	-385.253	-82.285	-218.017	-82.6099	25.9393	-176.986	177.984	51.1777	155.286	202.906	18.2659	213.913	-44.0522	3.90515	229.461	-328.215	-38.5336
1	-220.291	-382.934	-82.9955	-216.832	-82.2874	28.2277	-176.635	178.929	51.6108	155.238	204.038	18.1345	215.268	-37.0799	11.8439	231.748	-328.527	-40.7617
1	-221.493	-375.85	-80.5393	-214.771	-62.4698	18.5703	-177.565	177.93	52.1111	154.936	204.905	19.2931	215.619	-34.433	17.0123	231.011	-323.612	-39.0068
1	-223.781	-355.695	-76.976	-215.453	-67.6509	14.7296	-178.824	178.609	52.1073	154.766	205.845	19.6821	215.869	-33.7421	18.3657	229.839	-324.414	-40.8984
1	-222.197	-352.69	-79.4213	-217.619	-69.9505	19.2504	-178.638	179.025	52.6377	154.05	206.384	20.8467	213.953	-30.2389	22.9365	231.747	-323.132	-39.1556
1	-223.437	-352.965	-77.2512	-216.127	-71.7627	20.8098	-180.057	179.204	53.8464	153.384	208.324	22.2546	213.728	-28.2327	25.6583	228.944	-321.589	-39.3522
1	-220.609	-352.618	-77.6271	-214.953	-71.0848	22.8481	-180.138	179.433	54.4377	153.857	208.625	22.6677	213.755	-29.0833	25.5973	229.872	-329.776	-40.4132
1	-224.155	-356.44	-72.5944	-213.692	-70.847	23.6292	-179.733	179.264	56.3457	153.916	208.077	26.0686	211.179	-28.8267	29.7332	231.815	-326.34	-36.1112
1	-224.068	-355.62	-73.0984	-212.642	-69.2043	23.8385	-179.945	179.888	56.54	153.676	208.974	26.5989	211.489	-29.8722	28.735	229.747	-329.918	-36.4004
1	-221.659	-355.903	-71.9291	-211.486	-68.5339	25.266	-179.57	179.797	56.7249	153.1	209.389	26.6987	210.13	-30.3495	28.7749	231.144	-326.375	-32.8905
1	-218.142	-328.418	-65.6074	-211.517	-67.3496	26.0896	-179.369	179.907	56.2911	152.897	209.521	27.0623	208.983	-31.6294	28.3053	231.082	-325.389	-34.3666
1	-226.001	-343.274	-65.2892	-210.82	-65.6116	22.0756	-179.186	180.005	56.334	153.341	209.299	27.8706	205.37	-37.8134	23.4102	233.159	-326.136	-32.5231
1	-218.152	-340.969	-68.9199	-209.902	-65.9902	19.6146	-178.68	180.551	55.9069	153.474	209.085	27.5284	203.982	-40.7191	19.0815	233.591	-320.357	-33.246
1	-216.282	-334.866	-69.978	-209.429	-65.7474	19.2672	-178.969	181.118	55.7693	152.784	209.371	27.4591	206.243	-36.8044	21.7386	236.391	-324.653	-30.9216
1	-215.96	-339.982	-70.1418	-209.183	-65.9424	19.2596	-178.826	181.069	54.7498	152.384	209.278	26.3093	210.763	-29.122	33.9686	234.118	-319.944	-33.5769
1	-213.811	-343.427	-71.8324	-208.499	-63.8922	22.489	-177.827	181.841	54.6421	152.962	210.104	25.9731	214.06	-23.3962	39.7218	235.477	-324.273	-32.6997
1	-214.096	-338.521	-71.0896	-207.461	-63.7412	23.2964	-177.869	181.961	54.5233	152.814	210.464	26.0712	216.533	-14.378	46.4146	237.054	-306.849	-27.9974
1	-214.478	-354.999	-71.2407	-206.187	-68.6081	24.749	-178.909	181.49	55.2292	152.098	210.185	26.4746	215.213	-14.278	46.6394	235.92	-316.045	-29.45
1	-215.431	-354.143	-73.7148	-206.593	-68.3408	22.2938	-179.045	181.151	54.9065	152.3	209.654	26.6741	214.382	-14.6298	46.1251	235.903	-315.35	-29.6975
1	-214.284	-342.747	-73.1796	-206.848	-66.9841	19.3234	-178.489	180.963	55.1166	152.911	209.029	26.6865	212.946	-20.3842	38.6033	236.552	-310.425	-31.0074
1	-212.865	-349.564	-77.5042	-207.179	-65.8837	17.804	-178.168	181.066	54.8607	153.51	208.639	26.9076	197.315	-27.9927	27.1964	237.741	-310.786	-30.1123
1	-217.473	-361.692	-76.4003	-205.964	-69.9108	17.9248	-177.278	180.503	55.7374	153.369	207.983	25.8789	204.375	-27.1102	26.5458	238.466	-310.477	-32.641
1	-215.158	-372.407	-82.0724	-196.193	-88.2859	39.8241	-177.736	179.409	56.6528	152.771	207.452	26.2789	200.678	-36.0117	16.9581	236.215	-299.852	-29.772
1	-207.773	-350.002	-78.318	-200.976	-70.3895	54.6084	-177.56	179.303	56.7777	153.29	206.744	25.9525	199.829	-41.9125	9.62048	241.108	-316.257	-27.1449
1	-217.348	-362.06	-73.2307	-200.496	-73.9635	47.1285	-175.159	179.308	61.1609	155.258	205.556	23.4703	200.233	-42.9338	3.80627	242.728	-297.55	-26.8193
1	-212.313	-374.885	-81.8574	-202.467	-75.5703	40.4564	-175.277	180.204	59.9581	155.244	206.271	25.3816	204.802	-34.4713	12.7615	242.525	-296.406	-27.1051
1	-212.196	-375.112	-81.6115	-205.429	-80.126	38.0137	-175.141	180.167	59.6892	155.374	205.967	26.9191	208.282	-35.9155	14.8455	241.339	-291.474	-25.3949
1	-215.903	-370.749	-75.8241	-209.116	-78.854	35.2609	-175.431	180.644	59.9204	154.569	205.611	27.3859	210.71	-36.3158	16.2758	243.925	-295.875	-23.0337
1	-212.426	-363.335	-73.6532	-216.509	-73.1946	25.7456	-175.22	180.201	60.2856	153.947	205.944	27.6285	214.401	-34.3864	16.4191	245.499	-304.611	-27.2908
1	-215.148	-369.138	-77.0836	-213.241	-76.1458	27.2339	-175.272	178.195	60.6187	153.615	204.345	28.2247	215.39	-33.517	17.6422	248.192	-306.179	-25.6792
1	-225.675	-343.007	-70.0956	-216.592	-69.583	29.4728	-175.145	178.707	60.7777	154.035	204.579	28.8827	217.756	-33.631	17.7473	248.439	-304.896	-27.8167
1	-225.14	-326.01	-67.5189	-218.448	-63.0532	27.4861	-175.104	178.639	59.934	154.385	204.333	28.5299	217.706	-33.2111	17.4209	248.814	-295.85	-26.6942
1	-224.943	-310.467	-59.2075	-219.093	-56.6498	23.5806	-175.353	177.47	60.0826	154.94	203.41	30.8724	217.299	-33.1981	19.1976	249.64	-301.056	-25.3612
1	-226.631	-298.053	-54.3411	-218.111	-44.9917	25.5415	-172.813	180.333	58.95	157.603	201.614	29.6703	218.725	-35.4147	16.3599	250.643	-306.561	-27.6001
1	-228.546	-307.647	-56.0398	-218.273	-45.3601	25.1656	-170.748	181.63	60.3428	157.406	201.446	28.7278	216.918	-34.6651	16.0919	249.429	-311.255	-29.0165
1	-224.496	-321.33	-59.0564	-219.649	-47.8717	27.2117	-170.689	180.808	61.7416	157.372	200.245	28.5801	218.969	-36.6598	18.1945	248.224	-312.358	-29.1021
1	-226.43	-318.483	-58.7096	-220.09	-48.3938	27.1077	-169.556	181.508	62.1591	158.619	199.839	28.0146	219.494	-38.7164	17.8022	248.889	-325.759	-30.4231
1	-228.596	-324.7	-61.0032	-220.313	-50.5329	25.4598	-170.311	180.099	62.4657	158.144	198.898	27.4017	218.452	-39.3501	16.8629	246.775	-321.814	-33.0337
1	-229.155	-327.126	-63.8158	-219.746	-51.7244	25.4146	-170.007	178.954	62.7368	158.635	198.014	28.3129	219.087	-39.7311	16.469	247.986	-322.726	-33.3633
1	-228.159	-332.284	-65.2733	-219.936	-52.0534	25.7549	-169.129	178.65	62.8226	159.341	196.494	27.6956	218.821	-40.5954	14.1626	240.511	-310.29	-34.8483
1	-224.889	-330.453	-61.6722	-220.294	-52.7608	27.5034	-168.703	178.868	63.4901	159.277	197.247	27.6564	218.847	-38.4305	12.949	243.148	-322.784	-36.9456
1	-223.626	-341.833	-70.9844	-220.226	-52.9737	26.8228	-169.483	179.595	62.5413	158.683	197.991	26.1146	217.443	-37.7902	11.7212	242.661	-329.795	-38.4586
1	-224.528	-334.533	-71.4601	-216.069	-63.2259	45.4169	-170.7	183.818	57.8795	158.195	202.342	24.1802	217.101	-33.7713	9.72473	245.161	-319.314	-35.0769
1	-220.8	-328.879	-81.8652	-207.321	-60.2159	41.9641	-169.847	190.268	46.9985	161.286	203.157	24.274	220.288	-33.1109	10.7162	242.867	-323.936	-33.9843
1	-217.295	-311.279	-85.5403	-204.243	-55.3089	43.0381	-169.005	197.989	42.5518	162.581	206.931	19.1699	222.167	-28.8708	6.59912	242.085	-333.798	-44.5646
1	-215.547	-320.151	-90.3468	-204.47	-53.1541	38.5963	-169.418	197.386	41.6539	162.424	207.034	24.0204	222.956	-28.9981	12.8969	242.77	-349.019	-41.3577
1	-212.628	-327.197	-87.0598	-208.077	-52.8765	37.0482	-170.801	192.474	47.9155	161.351	205.083	23.7385	221.742	-31.1683	14.0154	236.724	-345.482	-46.9283
1	-209.881	-328.102	-86.1737	-206.708	-58.8482	9.55603	-171.647	188.646	49.7872	161.562	202.773	23.5316	220.708	-34.4848	14.5171	238.704	-345.18	-44.5132
1	-213.346	-341.989	-87.3571	-207.875	-53.9218	17.5702	-172.222	191.285	47.4886	162.122	205.295	23.8987	220.083	-32.2085	14.9309	235.295	-352.727	-47.444
1	-217.254	-345.321	-85.4149	-203.145	-58.6721	8.51721	-173.639	191.627	47.5168	161.615	206.245	23.4468	218.625	-31.8094	14.3964	237.968	-351.818	-44.7181
