GRT_LABELLED_TIME_SERIES_CLASSIFICATION_DATA_FILE_V1.0
DatasetName: GESTURES_TRAINING_DATA
InfoText: 
NumDimensions: 6
TotalNumTrainingExamples: 9
NumberOfClasses: 3
ClassIDsAndCounters: 
1	2
2	3
3	4
UseExternalRanges: 0
LabelledTimeSeriesTrainingData:
************TIME_SERIES************
ClassID: 3
TimeSeriesLength: 107
TimeSeriesData: 
408.768	389.098	-213.651	-265.416	-343.663	-9.6261
371.706	398.4	-209.118	-265.13	-341.827	-8.25732
341.607	403.831	-202.608	-265.208	-342.388	-6.60291
304.891	401.63	-196.843	-262.301	-341.073	-7.03223
273.416	393.946	-196.357	-262.987	-341.737	-5.96252
243.417	384.29	-196.463	-261.583	-339.785	-8.26013
216.476	374.781	-195.721	-259.825	-339.435	-10.4626
197.49	365.356	-198.487	-257.123	-338.119	-12.1881
179.499	335.681	-197.026	-258.196	-340.207	-12.3717
165.598	322.769	-197.641	-255.152	-338.039	-7.93713
150.328	307.029	-199.858	-254.253	-335.842	-10.0033
149.213	297.029	-200.785	-255.154	-330.779	-8.57104
158.972	297.027	-197.56	-254.129	-333.692	-9.78943
168.18	298.328	-197.983	-255.58	-332.204	-9.48413
************TIME_SERIES************
ClassID: 3
TimeSeriesLength: 86
TimeSeriesData: 
165.645	336.602	-180.304	-224.394	-315.073	-8.09485
178.484	348.584	-183.447	-223.199	-314.477	-8.12488
209.39	359.606	-186.012	-224.345	-313.908	-8.51611
241.811	365.272	-186.216	-225.121	-309.499	-4.73364
284.887	366.572	-185.617	-226.161	-308.854	-7.65674
333.001	372.697	-183.658	-227.422	-308.538	-6.75024
379.939	371.614	-178.951	-228.52	-304.833	-4.91895
429.227	358.999	-167.852	-227.662	-305.119	-3.42822
486.239	345.977	-154.391	-227.934	-308.038	0.763306
523.189	321.476	-141.652	-242.634	-337.984	-15.3402
563.586	301.709	-129.109	-229.752	-312.658	-1.35474
580.706	284.363	-121.369	-231.003	-310.124	-1.04272
585.584	274.38	-111.918	-227.985	-312.748	0.578857
580.943	277.554	-118.189	-231.052	-279.51	2.50293
574.62	289.414	-115.228	-232.391	-295.137	-2.18555
555.14	303.553	-121.736	-229.691	-310.884	-1.96069
526.496	325.766	-129.233	-230.698	-305.425	-3.70911
494.741	355	-133.739	-230.43	-305.073	-4.94006
449.446	376.909	-137.395	-230.17	-304.049	-7.77649
415.291	391.996	-140.396	-230.963	-301.098	-12.7101
366.406	401.166	-148.502	-229.915	-294.739	-15.8412
319.759	404.92	-160.692	-228.275	-296.157	-14.4196
273.907	389.978	-168.025	-224.594	-300.272	-17.7155
229.096	369.914	-176.176	-226.238	-297.562	-20.6327
188.455	342.888	-183.895	-220.553	-293.496	-22.5941
161.872	315.693	-193.941	-215.961	-295.576	-24.5338
146.311	294.947	-202.939	-215.614	-296.373	-21.3455
140.885	272.805	-206.539	-223.207	-289.226	-20.0616
153.734	280.919	-212.578	-227.203	-290.216	-21.0092
166.405	293.805	-212.536	-231.74	-301.542	-23.2947
190.971	304.939	-208.749	-225.405	-300.729	-20.3859
232.36	333.83	-207.846	-228.873	-302.741	-16.682
272.064	347.525	-201.314	-229.5	-303.936	-17.4435
319.636	358.983	-196.542	-228.786	-306.338	-17.3541
369.496	364.416	-192.398	-227.661	-310.599	-14.5486
421.298	357.645	-183.59	-227.175	-306.113	-13.3069
470.941	348.465	-173.537	-227.266	-307.525	-13.2877
512.266	327.021	-165.991	-226.331	-313.939	-11.8923
552.681	302.131	-160.582	-225.571	-309.624	-11.0303
579.175	280.423	-153.6	-229.57	-307.68	-8.24561
589.569	262.283	-149.081	-228.113	-318.427	-10.4708
584.442	258.446	-146.377	-230.724	-302.916	-6.3678
580.098	271.57	-145.517	-224.777	-314.571	-11.8116
572.351	285.043	-146.832	-227.823	-312.442	-9.81238
544.025	307.637	-148.272	-226.302	-313.157	-9.54663
516.847	332.865	-151.937	-225.162	-316.693	-12.7917
474.519	362.446	-157.293	-225.207	-316.251	-14.3782
432.586	385.377	-158.048	-226.174	-311.711	-13.722
389.639	397.965	-159.766	-225.928	-315.812	-15.5975
332.157	399.942	-168.718	-226.54	-321.537	-14.7113
281.119	389.426	-174.41	-225.957	-316.418	-16.6459
232.901	371.547	-183.4	-225.854	-322.353	-15.1421
195.609	349.36	-191.761	-224.931	-318.037	-16.4929
165.836	309.348	-199.997	-224.335	-320.527	-15.0939
154.482	292.206	-211.502	-225.892	-318.109	-11.1512
152.179	290.089	-212.071	-223.664	-326.772	-15.0721
170.289	300.045	-208.994	-225.365	-319.119	-23.5009
190.14	310.731	-205.628	-224.84	-319.039	-24.3071
231.827	330.416	-203.085	-225.555	-314.906	-22.5313
272.022	348.252	-197.94	-224.962	-320.853	-23.5547
316.969	361.732	-194.425	-225.528	-313.292	-22.1521
371.585	364.33	-191.184	-229.888	-314.074	-23.2952
426.271	362.099	-180.952	-234.219	-293.253	11.7604
481.197	350.938	-172.432	-224.799	-322.372	-16.3295
529.378	325.966	-168.025	-223.241	-328.024	-15.9679
560.388	297.749	-165.356	-221.275	-331.008	-16.2582
573.275	269.218	-165.587	-222.723	-332.475	-15.76
576.316	257.945	-168.289	-222.804	-334.003	-13.063
573.896	260.792	-171.144	-229.477	-329.338	-15.4222
563.034	269.937	-175.193	-212.852	-333.173	-15.4185
544.748	290.378	-179.143	-210.366	-333.952	-14.4146
531.126	320.752	-177.789	-227.131	-305.402	-8.92761
505.384	347.271	-176.546	-221.535	-338.009	-18.3627
465.425	369.741	-177.402	-223.025	-332.531	-16.1608
432.385	327.31	-217.281	-223.039	-336.027	-20.8813
382.65	401.644	-172.38	-213.31	-335.515	-18.8572
336.555	409.713	-168.383	-223.128	-329.267	-19.046
291.854	403.393	-165.199	-223.242	-330.832	-18.6204
245.942	392.537	-164.554	-222.914	-324.748	-18.3966
205.875	379.722	-163.997	-222.069	-324.341	-18.0103
170.002	363.734	-161.156	-222.41	-321.749	-19.672
146.376	335.86	-164.176	-220.493	-321.04	-20.5
134.57	320.669	-164.184	-223.213	-319.462	-20.9423
143.378	298.207	-172.137	-213.47	-321.162	-20.0156
145.683	302.496	-173.897	-225.493	-318.626	-21.3842
162.045	301.656	-185.271	-224.672	-319.081	-18.6852
************TIME_SERIES************
ClassID: 3
TimeSeriesLength: 95
TimeSeriesData: 
233.081	356.548	-172.673	-252.229	-310.748	-21.4745
214.923	357.326	-171.755	-250.978	-309.141	-24.228
220.868	346.825	-173.565	-246.862	-316.03	-26.274
234.801	353.666	-178.588	-248.569	-313.205	-28.0377
263.391	364.744	-182.584	-244.404	-318.51	-32.5552
303.998	368.822	-186.466	-248.973	-293.353	-27.6783
351.948	374.511	-190.985	-247.167	-297.872	-29.9657
406.634	371.763	-189.954	-245.172	-296.223	-35.4871
465.6	361.307	-187.703	-247.005	-305.023	-33.6572
518.987	343.499	-185.198	-241.944	-302.468	-37.7054
559.335	319.75	-183.728	-244.471	-308.443	-34.7419
586.742	286.309	-187.917	-243.36	-310.414	-34.6798
606.906	258.51	-192.688	-248.507	-305.4	-32.87
609.241	239.274	-196.724	-248.509	-302.302	-34.3096
607.539	234.578	-199.171	-247.984	-305.066	-30.9943
606.652	237.28	-203.084	-248.925	-305.31	-30.043
594.802	249.162	-202.499	-247.589	-308.743	-30.2821
576.767	271.186	-206.434	-250.157	-303.9	-27.0846
553.242	302.039	-209.063	-247.89	-305.922	-27.806
519.142	336.597	-213.347	-248.267	-308.96	-28.453
475.233	358.413	-209.438	-245.737	-315.874	-29.9966
435.828	384.268	-209.553	-250.034	-299.901	-25.6147
431.069	330.223	-235.095	-242.638	-316.807	-31.6398
341.406	405.927	-200.658	-241.343	-318.728	-34.0625
297.7	400.262	-193.022	-244.005	-307.591	-33.7188
262.446	387.875	-190.114	-241.773	-310.048	-30.6869
221.234	370.081	-186.001	-237.884	-311.702	-36.3447
197.669	348.71	-178.836	-235.723	-311.575	-41.0327
181.516	339.352	-176.318	-238.372	-308.266	-37.5764
173.906	334.932	-179.35	-236.787	-300.998	-36.5413
173.391	335.724	-181.901	-237.486	-300.798	-40.3077
189.594	354.555	-183.706	-240.788	-299.588	-38.7756
209.875	369.252	-187.189	-238.642	-301.25	-36.9094
242.693	377.349	-193.199	-240.271	-298.92	-38.0916
283.135	388.708	-199.285	-239.396	-297.122	-36.0739
325.606	391.127	-208.739	-239.927	-300.474	-35.8324
365.102	387.434	-215.978	-242.423	-300.14	-35.6166
408.749	379.833	-223.041	-240.533	-313.468	-39.0491
454.706	371.038	-229.439	-245.559	-301.728	-29.369
488.81	358.814	-233.963	-242.592	-303.228	-31.2942
517.215	338.216	-234.251	-245.323	-313.417	-28.2341
541.85	323.987	-237.55	-242.763	-314.084	-27.2588
569.385	315.489	-244.832	-243.887	-314.855	-27.0144
554.712	318.753	-246.382	-244.79	-318.054	-24.983
549.247	319.884	-246.439	-244.434	-315.274	-22.446
542.021	333.739	-246.698	-244.061	-316.669	-21.632
523.326	345.065	-244.645	-243.39	-316.192	-21.4733
502.314	360.863	-241.724	-243.365	-312.837	-18.1539
464.036	376.425	-231.718	-245.178	-308.123	-20.2405
432.558	399.794	-227.341	-241.625	-314.44	-22.3134
390.675	416.78	-214.512	-245.446	-310.052	-21.343
353.635	421.784	-206.505	-240.345	-312.269	-22.7856
314.102	427.089	-196.967	-242.009	-303.762	-23.2657
273.389	420.02	-188.585	-238.042	-309.545	-27.8633
234.709	410.897	-182.962	-239.276	-306.133	-29.384
202.301	393.663	-177.989	-241.867	-299.665	-28.3239
168.56	375.77	-177.669	-234.926	-311.654	-34.8809
154.157	358.981	-177.657	-239.467	-297.632	-32.7014
143.114	342.119	-183.433	-241.238	-297.824	-34.0195
147.324	343.909	-188.625	-236.652	-311.363	-41.1184
159.768	351.514	-189.764	-238.933	-303.827	-37.8818
181.348	365.284	-194.404	-240.399	-302.07	-36.4637
214.549	314.001	-202.215	-241.771	-301.519	-36.8406
249.193	387.914	-211.715	-240.228	-303.908	-37.5056
292.036	396.657	-223.953	-241.523	-302.124	-35.6572
338.479	397.091	-235.998	-240.064	-303.622	-37.5459
386.114	394.553	-250.217	-238.147	-305.055	-41.7938
435.691	373.181	-261.867	-239.895	-296.766	-34.7791
483.414	350.137	-273.447	-241.718	-306.154	-35.0507
521.94	323.949	-280.858	-240.325	-305.546	-38.407
551.482	297.713	-290.004	-241.435	-309.024	-37.6586
568.9	278.809	-292.871	-240.834	-306.654	-36.7078
578.906	270.327	-296.393	-243.427	-309.384	-31.4032
578.785	269.917	-295.472	-242.653	-309.834	-31.432
570.576	274.913	-293.982	-241.014	-311.758	-33.415
563.223	291.137	-290.898	-242.367	-306.591	-29.2788
547.504	311.55	-285.556	-240.839	-311.535	-28.2704
524.542	335.488	-278.333	-240.947	-311.934	-30.4869
501.737	363.295	-271.929	-240.227	-310.749	-30.9337
465.941	393.317	-260.454	-236.924	-318.714	-32.3311
464.346	333.269	-283.001	-237.218	-311.738	-30.8567
398.047	423.988	-232.115	-239.007	-308.825	-30.2169
356.095	435.867	-217.91	-237.964	-309.012	-31.1278
375.186	368.98	-243.719	-237.961	-309.138	-31.6309
292.954	434.243	-195.897	-235.117	-317.365	-34.3872
260.426	421.733	-186.384	-235.004	-310.143	-36.222
231.999	411.747	-183.648	-236.683	-308.872	-34.5098
206.196	401.177	-179.632	-238.094	-304.645	-32.2466
192.788	392.301	-178.262	-233.564	-322.398	-36.3157
188.801	380.689	-177.459	-236.388	-309.966	-35.3297
193.02	380.904	-181.99	-238.586	-303.774	-32.0798
198.057	374.845	-183.897	-240.283	-305.285	-34.1582
210.944	369.128	-196.551	-239.791	-301.81	-34.9139
218.399	348.113	-208.16	-239.888	-298.787	-34.6796
241.214	320.817	-227.664	-239.012	-306.369	-35.8737
************TIME_SERIES************
ClassID: 3
TimeSeriesLength: 96
TimeSeriesData: 
177.415	340.84	-196.2	-256.422	-314.657	-28.6022
187.613	351.773	-202.354	-256.316	-314.635	-31.7506
203.909	354.273	-202.08	-256.512	-315.446	-30.2101
226.171	369.945	-205.009	-256.533	-315.983	-29.2999
260.961	379.546	-208.778	-255.371	-317.469	-33.0225
305.57	388.282	-213.001	-255.7	-320.662	-31.2288
348.049	385.063	-213.284	-229.124	-384.988	-45.9022
394.625	381.34	-211.838	-260.819	-312.952	-26.7847
441.229	363.411	-214.114	-228.011	-383.832	-44.5787
483.702	345.368	-218.083	-256.9	-316.735	-25.2299
524.458	320.229	-217.53	-251.529	-322.698	-25.8081
552.406	293.261	-220.534	-255.207	-317.889	-23.4559
579.062	269.441	-226.359	-253.893	-318.876	-20.498
588.37	246.32	-233.928	-252.304	-321.818	-25.301
592.427	234.125	-237.022	-252.34	-316.143	-23.8386
599.325	227.552	-240.462	-250.412	-313.923	-26.5654
587.739	238.668	-241.316	-252.446	-293.579	-27.6447
580.808	256.508	-238.075	-251.331	-306.621	-23.5933
562.011	283.855	-239.467	-249.775	-304.752	-24.3182
550.395	249.714	-250.502	-250.103	-303.493	-29.9591
506.789	352.031	-225.435	-247.315	-306.849	-31.3627
464.952	378.746	-216.685	-247.64	-307.514	-34.3314
415.265	402.99	-207.765	-249.41	-308.765	-43.8468
369.426	412.232	-200.084	-249.293	-305.596	-45.5934
325.265	417.355	-198.635	-247.769	-308.313	-42.4595
277.161	413.726	-197.162	-241.705	-315.802	-40.9573
232.009	397.998	-197.356	-246.977	-307.044	-38.9929
191.216	380.217	-198.515	-247.487	-304.708	-35.2987
163.216	356.762	-198.842	-248.453	-305.865	-37.5841
140.77	336.175	-199.881	-246.871	-308.985	-36.0769
140.427	324.534	-204.376	-246.444	-307.149	-37.1725
141.848	321	-206.828	-244.369	-305.342	-34.7563
153.103	329.818	-206.817	-246.129	-302.717	-38.0831
174.718	349.764	-209.322	-245.494	-306.526	-37.1061
209.377	361.636	-208.476	-245.816	-303.899	-33.5348
243.211	378.143	-211.617	-245.41	-306.381	-34.9449
289.865	390.331	-217.173	-246.054	-307.677	-31.5415
335.4	389.769	-220.47	-247.336	-308.755	-32.9557
384.929	388.417	-222.741	-248.326	-308.358	-32.7576
429.071	377.888	-230.547	-250.187	-309.443	-30.7402
470.831	366.333	-238.993	-249.83	-312.523	-31.6489
513.204	352.438	-243.527	-251.256	-312.34	-30.0994
541.596	327.892	-256.374	-249.828	-317.247	-32.5592
564.804	304.098	-264.483	-248.86	-321.761	-35.2678
572.951	287.426	-273.512	-250.878	-310.92	-35.1423
571.098	286.969	-275.536	-248.686	-311.119	-39.199
573.03	286.808	-277.226	-249.715	-306.653	-37.6125
564.4	303.01	-275.352	-245.666	-310.98	-41.9072
546.785	318.787	-273.959	-244.563	-310.924	-42.5131
523.235	341.691	-268.475	-246.058	-304.486	-45.3281
494.95	363.981	-260.185	-242.462	-306.091	-47.1243
459.619	385.159	-253.123	-241.736	-304.869	-51.6508
416.829	406.582	-243.541	-248.628	-284.346	-49.6669
373.96	415.61	-234.504	-244.322	-270.129	-45.3358
332.123	419.971	-227.999	-245.374	-309.989	-54.9211
283.96	411.5	-218.739	-242.477	-303.883	-49.8273
247.373	405.175	-212.015	-249.537	-291.429	-47.7024
210.993	391.415	-204.842	-245.844	-295.255	-45.7158
179.215	373.206	-198.272	-243.098	-307.18	-43.2516
157.469	354.273	-192.749	-243.062	-306.685	-43.5642
140.695	325.897	-186.977	-246.865	-305.659	-37.375
136.46	318.327	-190.703	-246.716	-306.679	-35.5438
140.516	315.222	-193.276	-244.952	-305.858	-37.026
143.78	318.075	-194.511	-247.866	-301.795	-31.3226
165.274	340.109	-204.322	-245.8	-305.302	-31.8643
195.308	353.96	-209.811	-246.172	-303.309	-32.6967
228.711	370.997	-215.633	-246.134	-301.583	-31.197
268.455	375.544	-219.233	-246.497	-302.435	-30.7401
311.891	385.381	-225.743	-249.621	-299.83	-27.75
354.595	384.86	-231.908	-249.551	-299.388	-27.3636
403.028	377.931	-234.938	-247.119	-305.43	-30.1403
444.974	360.445	-239.035	-248.731	-302.216	-30.5096
482.507	343.902	-246.442	-250.515	-300.32	-27.3899
518.416	318.889	-253.952	-248.282	-301.661	-29.1436
548.135	297.988	-261.797	-246.865	-299.215	-32.3196
574.203	278.94	-267.725	-247.096	-299.314	-30.2019
585.177	265.038	-272.513	-246.581	-293.617	-29.2074
582.49	264.327	-276.317	-242.953	-296.742	-34.5353
570.749	277.804	-274.336	-243.049	-291.002	-32.7207
560.347	297.455	-273.053	-237.378	-294.65	-40.3641
540.191	323.203	-270.684	-236.414	-291.647	-40.7719
516.531	350.637	-266.714	-234.692	-290.334	-42.601
488.892	321.038	-274.282	-233.331	-292.036	-43.707
464.139	342.206	-262.93	-235.503	-292.615	-45.7905
412.505	420.008	-235.904	-234.599	-297.188	-46.7583
374.814	430.128	-226.402	-234.555	-293.771	-47.4854
333.166	436.019	-214.114	-232.832	-296.801	-45.5084
296.485	435.608	-206.963	-235.477	-295.638	-47.1777
304.6	351.575	-239.648	-235.603	-300.133	-48.6073
220.485	406.671	-192.593	-235.766	-299.102	-47.048
181.285	389.154	-185.535	-238.567	-298.826	-43.2595
150.825	356.415	-176.626	-237.808	-307.653	-41.6362
138.793	337.082	-173.654	-239.415	-305.208	-35.1752
132.946	308.17	-173.479	-241.02	-298.986	-29.3282
140.775	305.087	-170.92	-240.504	-295.274	-32.1736
155.327	308.851	-177.536	-241.828	-296.769	-31.9269
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 55
TimeSeriesData: 
256.122	-299.538	-60.0289	-270.899	262.956	-151.667
258.117	-296.945	-58.0116	-267.594	262.796	-154.127
258.014	-299.425	-57.9493	-266.642	254.45	-155.418
258.873	-293.81	-54.3689	-267.994	255.919	-157.286
258.143	-301.465	-56.0631	-266.465	267.571	-158.029
263.029	-293.881	-47.0635	-265.932	266.441	-158.865
260.275	-234.824	-27.4854	-270.703	270.187	-157.404
259.547	-232.732	-35.3253	-272.002	275.925	-156.776
263.592	-296.508	-51.6051	-278.211	287.321	-154.248
265.243	-305.193	-55.6191	-287.208	290.686	-150.071
266.259	-305.671	-53.9536	-300.553	292.645	-139.838
266.611	-304.743	-55.6272	-316.118	283.413	-131.371
265.286	-304.786	-55.9253	-331.914	302.287	-123.177
265.803	-301.668	-55.6632	-352.879	302.773	-108.865
266.381	-302.921	-54.9452	-367.435	306.859	-101.848
263.79	-303.972	-58.4233	-402.729	314.545	-83.9061
263.812	-305.755	-56.9733	-432.917	318.431	-72.855
263.991	-305.591	-53.223	-464.214	307.744	-63.3307
262.678	-306.324	-51.7439	-513.086	296.845	-47.2965
261.999	-303.326	-50.8114	-551.378	261.282	-40.2969
263.121	-307.11	-49.4493	-587.016	223.494	-36.3153
262.669	-303.575	-47.3308	-609.002	178.737	-37.7981
261.3	-307.268	-48.2018	-617.223	119.046	-32.0891
261.407	-307.398	-48.1194	-620.355	57.8813	-25.0648
260.315	-306.61	-49.8868	-618.003	-0.356934	-11.2644
259.606	-304.724	-52.7162	-622.07	-61.8457	-3.19006
259.746	-304.264	-52.9106	-605.152	-121.504	5.7616
258.476	-301.013	-51.7639	-576.667	-179.991	10.5925
259.517	-300.472	-51.6556	-532.628	-224.197	11.324
258.367	-300.431	-51.7203	-489.113	-264.013	9.71619
257.133	-299.852	-51.2069	-443.072	-290.548	-0.218628
257.509	-301.521	-47.7301	-390.718	-309.137	-11.2349
257.989	-301.371	-49.0385	-341.168	-327.08	-29.0424
255.521	-303.091	-46.577	-291.68	-317.522	-45.1105
255.329	-304.175	-48.9733	-246.885	-303.342	-68.7469
253.501	-304.058	-50.7493	-206.633	-287.973	-99.9893
252.367	-304.07	-51.8241	-163.506	-275.049	-135.031
253.444	-305.517	-50.5809	-124.221	-222.057	-165.249
254.499	-295.706	-52.6517	-96.2419	-166.441	-190.597
252.257	-295.751	-55.9447	-82.4704	-114.443	-207.352
254.021	-295.127	-60.0605	-78.2344	-44.9747	-221.697
252.614	-305.985	-64.868	-85.5239	22.3447	-233.688
256.058	-295.467	-60.0139	-103.486	80.4403	-240.762
256.43	-293.547	-60.7881	-136.862	122.496	-243.882
256.546	-292.57	-54.5306	-160.575	158.224	-208.938
257.265	-291.404	-57.2576	-170.678	206.486	-203.637
256.955	-299.923	-54.7518	-198.716	228.478	-191.652
258.075	-291.15	-55.9259	-221.522	256.482	-178.925
257.732	-294.83	-57.3246	-249.391	279.002	-163.154
257.584	-295.549	-54.8809	-276.684	282.996	-145.724
257.703	-293.467	-53.2744	-301.055	285.148	-130.038
258.236	-296.136	-53.6515	-317.812	274.304	-120.088
258.413	-295.93	-52.7018	-332.872	270.876	-117.211
257.345	-297.867	-53.665	-342.091	263.317	-113.164
256.941	-299.023	-53.7463	-352.282	264.548	-111.294
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 74
TimeSeriesData: 
229.374	-328.683	-63.2252	-321.154	206.242	-147.992
232.911	-330.384	-60.8519	-319.631	225.27	-149.908
227.118	-317.013	-63.3063	-315.576	228.329	-150.531
229.58	-325.137	-61.2188	-314.123	235.798	-151.969
226.371	-319.969	-59.0355	-300.068	238.831	-159.488
228.88	-325.475	-60.7015	-294.56	242.872	-162.169
229.284	-324.02	-59.9305	-292.492	243.927	-167.476
227.287	-327.571	-61.5309	-291.105	249.033	-168.904
227.288	-335.585	-65.1046	-289.316	246.579	-167.683
227.044	-334.842	-62.6342	-293.267	251.196	-167.087
224.411	-324.913	-61.4562	-301.543	257	-165.78
224.221	-324.671	-62.4606	-304.937	261.451	-166.592
224.471	-302.786	-50.8234	-317.687	259.306	-165.631
222.668	-275.883	-39.9688	-326.071	260.485	-158.476
220.616	-254.392	-33.6986	-344.525	267.788	-149.21
225.614	-236.15	-24.2322	-360.561	274.274	-142.697
229.842	-232.027	-26.5668	-381.505	286.388	-133.116
233.02	-248.619	-30.7919	-405.712	294.473	-124.602
223.662	-246.277	-27.6144	-431.618	289.851	-110.099
223.651	-246.317	-27.7406	-450.655	277.238	-104.769
227.091	-248.638	-33.3744	-489.978	265.431	-88.1248
227.273	-248.454	-35.7184	-521.41	253.336	-81.1716
